row ID,row m/z,row retention time,20220504_groupC_DBGI_07_01.mzML Peak area,20220504_groupC_DBGI_07_02.mzML Peak area,20220504_groupC_DBGI_07_03.mzML Peak area,20220504_groupC_DBGI_07_04.mzML Peak area,20220504_groupC_DBGI_07_05.mzML Peak area,20220504_groupC_DBGI_07_06.mzML Peak area,20220504_groupC_DBGI_07_07.mzML Peak area,20220504_groupC_DBGI_07_08.mzML Peak area,20220504_groupC_DBGI_07_09.mzML Peak area,20220504_groupC_DBGI_07_10.mzML Peak area,20220504_groupC_DBGI_07_11.mzML Peak area,20220504_groupC_DBGI_07_12.mzML Peak area,20220504_groupC_DBGI_07_13.mzML Peak area,20220504_groupC_DBGI_07_14.mzML Peak area,20220504_groupC_DBGI_07_nd_20220504181114.mzML Peak area,
1729,229.1223907470703,3.5901687,0,0,0,0,0,0,0,0,0,0,0,2.122331854887192E8,0,0,0,
1730,333.09710693359375,2.8161558,0,0,0,0,0,0,0,0,0,0,0,9.652569478691533E7,0,0,0,
1731,289.14349365234375,4.0544219,0,0,0,0,0,0,0,0,0,0,0,8.345171065196632E7,0,0,0,
1732,307.15399169921875,2.8355202,0,0,0,0,0,0,0,0,0,0,0,7.813626477291912E7,0,0,0,
1733,173.13246154785156,3.5901687,0,0,0,0,0,0,0,0,0,0,0,8.864290192799339E7,0,0,0,
1734,211.11165618896484,3.5901687,0,0,0,0,0,0,0,0,0,0,0,4.8303791584944054E7,0,0,0,
1735,183.1168212890625,3.5901687,0,0,0,0,0,0,0,0,0,0,0,4.520730270682525E7,0,0,0,
1736,263.1278076171875,2.8452762,0,0,0,0,0,0,0,0,0,0,0,3.184076076565234E7,0,0,0,
1737,229.1223602294922,4.0544219,0,0,0,0,0,0,0,0,0,0,0,3.77044720169051E7,0,0,0,
1738,493.25767517089844,3.5901687,0,0,0,0,0,0,0,0,0,0,0,2.917841614665149E7,0,0,0,
1739,201.12723541259766,3.5901687,0,0,0,0,0,0,0,0,0,0,0,3.708885066203765E7,0,0,0,
1740,269.11419677734375,3.5901687,0,0,0,0,0,0,0,0,0,0,0,2.974676370689322E7,0,0,0,
1741,349.1646728515625,3.4141985,0,0,0,0,0,0,0,0,0,0,0,2.7059009212879628E7,0,0,0,
1742,163.03892517089844,1.9508819,0,0,0,0,0,0,0,0,0,0,0,2.121860275860811E7,0,0,0,
1743,579.1710510253906,2.0254808,0,0,0,0,0,0,0,0,0,0,0,2.2940611554394186E7,0,0,0,
1744,263.1278076171875,2.0990025,0,0,0,0,0,0,0,0,0,0,0,1.505161350739229E7,0,0,0,
1745,233.1537628173828,4.1423038,0,0,0,0,0,0,0,0,0,0,0,1.9554318476115283E7,0,0,0,
1746,249.1486358642578,3.0552625,0,0,0,0,0,0,0,0,0,0,0,1.31782657938042E7,0,0,0,
1747,121.10119247436523,3.5901687,0,0,0,0,0,0,0,0,0,0,0,1.5369024160444077E7,0,0,0,
1748,307.15399169921875,3.1528237,0,0,0,0,0,0,0,0,0,0,0,1.4235149087498462E7,0,0,0,
1749,308.18536376953125,2.8452762,0,0,0,0,0,0,0,0,0,0,0,1.0985403737737507E7,0,0,0,
1750,189.09066772460938,3.5901687,0,0,0,0,0,0,0,0,0,0,0,1.1034875590155717E7,0,0,0,
1754,359.1125183105469,4.0744172,0,0,0,0,0,0,0,0,0,0,0,1.1267965987648675E7,0,0,0,
1756,163.03897094726562,1.3647436,0,0,0,0,0,0,0,0,0,0,0,9075060.2554472,0,0,0,
1757,131.08539581298828,3.5901687,0,0,0,0,0,0,0,0,0,0,0,7663576.851758415,0,0,0,
1758,317.10211181640625,3.1263636,0,0,0,0,0,0,0,0,0,0,0,6035064.229873989,0,0,0,
1759,317.0656433105469,2.6043281,0,0,0,0,0,0,0,0,0,0,0,5929386.192200261,0,0,0,
1760,292.1905822753906,3.5901687,0,0,0,0,0,0,0,0,0,0,0,1.4835630795546146E7,0,0,0,
1761,219.137451171875,3.5901687,0,0,0,0,0,0,0,0,0,0,0,6348920.139566982,0,0,0,
1762,229.1221466064453,2.8355202,0,0,0,0,0,0,0,0,0,0,0,4625379.203165171,0,0,0,
1763,775.53271484375,7.6044598,0,0,0,0,0,0,0,0,0,0,0,6733193.897386531,0,0,0,
1764,213.14857482910156,4.0160559,0,0,0,0,0,0,0,0,0,0,0,5339633.972096873,0,0,0,
1765,247.13292694091797,3.8622771,0,0,0,0,0,0,0,0,0,0,0,7365655.716053287,0,0,0,
1766,229.12240600585938,3.4141985,0,0,0,0,0,0,0,0,0,0,0,4792882.820298925,0,0,0,
1768,157.10095977783203,3.5901687,0,0,0,0,0,0,0,0,0,0,0,5521542.796145799,0,0,0,
1769,263.1278076171875,2.5234417,0,0,0,0,0,0,0,0,0,0,0,4931559.120055339,0,0,0,
1770,231.13803100585938,4.2452479,0,0,0,0,0,0,0,0,0,0,0,4980010.010771162,0,0,0,
1772,294.20648193359375,3.0552625,0,0,0,0,0,0,0,0,0,0,0,4131630.8551001465,0,0,0,
1773,345.096923828125,3.685288,0,0,0,0,0,0,0,0,0,0,0,9192922.93148682,0,0,0,
1774,264.15850830078125,3.5901687,0,0,0,0,0,0,0,0,0,0,0,4626373.307678045,0,0,0,
1775,409.3828430175781,7.6044598,0,0,0,0,0,0,0,0,0,0,0,5547783.737226006,0,0,0,
1776,245.1173553466797,3.3092066,0,0,0,0,0,0,0,0,0,0,0,2940018.617862354,0,0,0,
1777,245.11729431152344,2.3170366,0,0,0,0,0,0,0,0,0,0,0,2807512.562717645,0,0,0,
1778,481.20452880859375,2.5451042,0,0,0,0,0,0,0,0,0,0,0,5190518.068506042,0,0,0,
1779,736.1870727539062,2.6361712,0,0,0,0,0,0,0,0,0,0,0,3572823.587915047,0,0,0,
1780,457.367431640625,5.6479655,0,0,0,0,0,0,0,0,0,0,0,3029539.148721772,0,0,0,
1781,337.0319519042969,1.1931543,0,0,0,0,0,0,0,0,0,0,0,4838747.749341183,0,0,0,
1782,308.1855773925781,2.5234417,0,0,0,0,0,0,0,0,0,0,0,3331010.541333771,0,0,0,
1783,249.1486358642578,3.4419336,0,0,0,0,0,0,0,0,0,0,0,2383947.6869450742,0,0,0,
1784,229.1223907470703,3.1634921,0,0,0,0,0,0,0,0,0,0,0,2296654.5815775143,0,0,0,
1785,219.17442321777344,4.684487,0,0,0,0,0,0,0,0,0,0,0,3804123.3088750653,0,0,0,
1786,439.357177734375,5.9938208,0,0,0,0,0,0,0,0,0,0,0,1844981.2339998402,0,0,0,
1787,247.1329345703125,3.1416591,0,0,0,0,0,0,0,0,0,0,0,3520666.011457498,0,0,0,
1788,245.11734008789062,2.8452762,0,0,0,0,0,0,0,0,0,0,0,2054133.2139560634,0,0,0,
1789,296.0655822753906,0.37451086,0,0,0,0,0,0,0,0,0,0,0,6982910.52768075,0,0,0,
1792,346.2009582519531,3.5901687,0,0,0,0,0,0,0,0,0,0,0,2574246.2125411737,0,0,0,
1793,183.1168212890625,4.0544219,0,0,0,0,0,0,0,0,0,0,0,1511799.8367676835,0,0,0,
1794,263.1278076171875,2.7388906,0,0,0,0,0,0,0,0,0,0,0,1592225.2261230142,0,0,0,
1795,207.13796997070312,2.1773013,0,0,0,0,0,0,0,0,0,0,0,5389135.253739178,0,0,0,
1799,156.07679748535156,0.47531348,0,0,0,0,0,0,0,0,0,0,0,5107985.661491401,0,0,0,
1801,233.1537322998047,3.9605941,0,0,0,0,0,0,0,0,0,0,0,1070811.2006122575,0,0,0,
1803,409.3828430175781,7.8832575,0,0,0,0,0,0,0,0,0,0,0,1100775.007873694,0,0,0,
1804,361.0917663574219,2.9963614,0,0,0,0,0,0,0,0,0,0,0,1114684.0311421892,0,0,0,
1813,250.17778778076172,3.27050255,0,0,0,0,0,0,0,0,0,0,0,1189893.5619843812,0,0,2612879.818215662,
1814,377.1962127685547,4.3827590999999995,0,0,0,0,0,0,0,0,0,0,0,0,3.722563859377321E8,5.150580044375604E7,0,
1815,363.1803283691406,3.8449154500000002,0,0,0,0,0,0,0,0,0,0,0,0,4.031437065994771E8,5.62524448162769E8,0,
1816,349.20106506347656,4.7138248,0,0,0,0,0,0,0,0,0,0,0,0,9.795257905699095E7,4251310.306452098,0,
1817,347.1854934692383,3.9288756,0,0,0,0,0,0,0,0,0,0,0,0,6.970645812186863E7,6.668566281985166E7,0,
1818,363.1802978515625,3.7062184,0,0,0,0,0,0,0,0,0,0,0,0,5.861225233829296E7,0,0,
1819,383.14630126953125,3.84957265,0,0,0,0,0,0,0,0,0,0,0,0,4.34536664158878E7,5.6269398509319656E7,0,
1820,365.196044921875,3.4390331,0,0,0,0,0,0,0,0,0,0,0,0,3.753202309730675E7,0,0,
1821,349.2011260986328,3.6690464499999997,0,0,0,0,0,0,0,0,0,0,0,0,3.5180366224539235E7,1.0455262515883876E7,0,
1822,736.1871948242188,2.0773233,0,0,0,0,0,0,0,0,0,0,0,0,2.099061476300257E7,0,0,
1823,347.18548583984375,4.133216,0,0,0,0,0,0,0,0,0,0,0,0,2.0425602457834568E7,0,0,
1824,333.2060241699219,4.904203,0,0,0,0,0,0,0,0,0,0,0,0,2.153222685102169E7,1.734980144976598E7,0,
1825,361.1649169921875,3.84957265,0,0,0,0,0,0,0,0,0,0,0,0,1.6468090581845088E7,2.73544881869987E7,0,
1826,361.1646957397461,3.36622295,0,0,0,0,0,0,0,0,0,0,0,0,1.494008187232277E7,6.6078731179728255E7,0,
1827,363.2165222167969,4.9703049,0,0,0,0,0,0,0,0,0,0,0,0,1.3046075126792848E7,0,0,
1828,379.2117614746094,3.5777375,0,0,0,0,0,0,0,0,0,0,0,0,1.0381802648039065E7,0,0,
1829,203.10659790039062,4.9329971,0,0,0,0,0,0,0,0,0,0,0,0,1.1773464001490379E7,0,0,
1830,331.1904602050781,4.8765826,0,0,0,0,0,0,0,0,0,0,0,0,1.3831266213129828E7,1.8927222619653463E8,0,
1831,393.05841064453125,1.3136207,0,0,0,0,0,0,0,0,0,0,0,0,1.0240825182398591E7,0,0,
1832,336.25323486328125,4.9329971,0,0,0,0,0,0,0,0,0,0,0,0,8150133.768549697,0,0,
1833,203.10678100585938,4.6944446,0,0,0,0,0,0,0,0,0,0,0,0,7473439.412736088,0,0,
1834,365.1960754394531,3.8241105,0,0,0,0,0,0,0,0,0,0,0,0,5033705.524515037,0,0,
1835,377.19598388671875,4.067169,0,0,0,0,0,0,0,0,0,0,0,0,6312704.683108514,0,0,
1836,400.16033935546875,1.3136207,0,0,0,0,0,0,0,0,0,0,0,0,7965462.671131845,0,0,
1837,363.18023681640625,5.913663400000001,0,0,0,0,0,0,0,0,0,0,0,0,9978132.474666515,2.8007891495164707E7,0,
1838,345.1700439453125,3.6978914,0,0,0,0,0,0,0,0,0,0,0,0,8395338.16650117,0,0,
1839,285.22137451171875,5.1767078,0,0,0,0,0,0,0,0,0,0,0,0,5235589.06269181,0,0,
1840,333.20611572265625,4.1531489,0,0,0,0,0,0,0,0,0,0,0,0,5619548.981694001,0,0,
1841,369.16741943359375,4.7137735,0,0,0,0,0,0,0,0,0,0,0,0,4391226.254270898,0,0,
1842,345.16981506347656,3.3895018,0,0,0,0,0,0,0,0,0,0,0,0,4803294.9639258785,1.2192411192145629E7,0,
1843,362.2689514160156,4.9329971,0,0,0,0,0,0,0,0,0,0,0,0,6218271.501789729,0,0,
1844,317.2113800048828,4.6944446,0,0,0,0,0,0,0,0,0,0,0,0,3899066.171337798,0,0,
1845,375.18035888671875,4.2743098,0,0,0,0,0,0,0,0,0,0,0,0,3130433.7009834144,0,0,
1846,369.16741943359375,3.680819,0,0,0,0,0,0,0,0,0,0,0,0,3804892.1524642375,0,0,
1847,383.14654541015625,3.36622295,0,0,0,0,0,0,0,0,0,0,0,0,3195645.548190197,1.0462429798100233E7,0,
1848,347.18555450439453,4.672105650000001,0,0,0,0,0,0,0,0,0,0,0,0,3446879.8806813117,5933407.662857702,0,
1849,334.237548828125,4.9329971,0,0,0,0,0,0,0,0,0,0,0,0,3928744.2653996036,0,0,
1850,185.09603881835938,4.9329971,0,0,0,0,0,0,0,0,0,0,0,0,3380347.3701854795,0,0,
1851,331.1905517578125,3.6718335,0,0,0,0,0,0,0,0,0,0,0,0,2483413.3377423794,0,0,
1852,142.9763641357422,0.40874525,0,0,0,0,0,0,0,0,0,0,0,0,8937806.786519589,0,0,
1853,363.21653747558594,4.3647584,0,0,0,0,0,0,0,0,0,0,0,0,2484415.645822525,0,0,
1854,315.19537353515625,4.9216265,0,0,0,0,0,0,0,0,0,0,0,0,3103129.7491683625,0,0,
1855,375.1814880371094,4.3912952,0,0,0,0,0,0,0,0,0,0,0,0,1932049.937786657,0,0,
1856,315.1956024169922,3.5731997,0,0,0,0,0,0,0,0,0,0,0,0,1831650.624035804,0,0,
1857,185.09620666503906,4.6944446,0,0,0,0,0,0,0,0,0,0,0,0,2047876.4260380357,0,0,
1859,168.02528381347656,0.40874525,0,0,0,0,0,0,0,0,0,0,0,0,5964931.543132802,0,0,
1860,377.1960754394531,4.1531489,0,0,0,0,0,0,0,0,0,0,0,0,1708285.7184999243,0,0,
1861,369.1673583984375,3.3308143,0,0,0,0,0,0,0,0,0,0,0,0,1637647.8983295173,0,0,
1862,377.0842590332031,1.3136207,0,0,0,0,0,0,0,0,0,0,0,0,2530416.3514576787,0,0,
1863,377.19598388671875,3.6369445,0,0,0,0,0,0,0,0,0,0,0,0,1002271.539340872,0,0,
1865,363.18023681640625,3.2340304,0,0,0,0,0,0,0,0,0,0,0,0,939243.6595741904,0,0,
1867,639.4020385742188,5.7668277,0,0,0,0,0,0,0,0,0,0,0,0,3223389.1970968135,0,0,
1868,463.08837890625,4.3912952,0,0,0,0,0,0,0,0,0,0,0,0,1201472.939975452,0,0,
1869,347.18553161621094,2.9996862,0,0,0,0,0,0,0,0,0,0,0,0,890168.4146463859,1145962.4809627496,0,
1870,369.16656494140625,3.8503828,0,0,0,0,0,0,0,0,0,0,0,0,1475578.2947958803,0,0,
1871,615.4041137695312,5.1767078,0,0,0,0,0,0,0,0,0,0,0,0,3151317.4930119426,0,0,
1873,125.98643493652344,0.92345815,0,0,0,0,0,0,0,0,0,0,0,0,7532148.029611585,0,0,
1875,850.7847900390625,7.1541643,0,0,0,0,0,0,0,0,0,0,0,0,2928324.4307009946,0,0,
1876,850.7847900390625,7.3266428,0,0,0,0,0,0,0,0,0,0,0,0,1356516.1404866232,0,0,
1877,125.98643112182617,0.59476935,0,0,0,0,0,0,0,0,0,0,0,0,2527905.5029419474,0,0,
1879,329.1748352050781,4.44227,0,0,0,0,0,0,0,0,0,0,0,0,0,6.772443563599621E7,0,
1880,345.16998291015625,2.9462581,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444684643803339E7,0,
1881,153.12740325927734,2.1196522,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77038662547999E7,0,
1882,379.1755676269531,3.5238823,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1351471612917103E7,0,
1883,347.18548583984375,3.6119892,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4963633757902298E7,0,
1884,465.3003845214844,6.0405968,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9543089304104846E7,0,
1885,345.16966247558594,4.5559036,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6602290951859023E7,0,
1886,351.15667724609375,4.44227,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9126072738037992E7,0,
1887,123.0442123413086,1.5416738,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3687791546311988E7,0,
1888,439.3214111328125,4.2043987,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3494122308602985E7,0,
1889,441.17315673828125,2.1196522,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00410615850976E7,0,
1890,609.1815185546875,2.1010193,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1689866000708511E7,0,
1891,374.2325744628906,4.44227,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0815902811928906E7,0,
1892,329.1750030517578,4.8462239,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6014528563286562E7,0,
1893,351.1566162109375,4.8462239,0,0,0,0,0,0,0,0,0,0,0,0,0,1.110885578504276E7,0,
1894,406.22247314453125,3.3630618,0,0,0,0,0,0,0,0,0,0,0,0,0,9264126.584115738,0,
1895,119.0493392944336,1.5416738,0,0,0,0,0,0,0,0,0,0,0,0,0,7542015.220985433,0,
1896,361.16461181640625,1.9984958,0,0,0,0,0,0,0,0,0,0,0,0,0,8639112.402896224,0,
1897,323.01654052734375,1.2870945,0,0,0,0,0,0,0,0,0,0,0,0,0,9111426.83245122,0,
1898,345.1697692871094,2.8146395,0,0,0,0,0,0,0,0,0,0,0,0,0,5875894.45479051,0,
1899,367.1517333984375,2.9462581,0,0,0,0,0,0,0,0,0,0,0,0,0,6309687.483657006,0,
1900,434.2024230957031,1.9352573,0,0,0,0,0,0,0,0,0,0,0,0,0,4292645.571729008,0,
1901,367.1516418457031,3.9290717,0,0,0,0,0,0,0,0,0,0,0,0,0,4189668.5187826836,0,
1902,733.3384399414062,5.4581144,0,0,0,0,0,0,0,0,0,0,0,0,0,6793140.287082625,0,
1903,329.1748504638672,3.6119892,0,0,0,0,0,0,0,0,0,0,0,0,0,5469382.741298947,0,
1904,300.07171630859375,1.2969238,0,0,0,0,0,0,0,0,0,0,0,0,0,6001161.573836983,0,
1905,367.1517333984375,4.5559036,0,0,0,0,0,0,0,0,0,0,0,0,0,6446488.662331306,0,
1906,139.03904724121094,1.2870945,0,0,0,0,0,0,0,0,0,0,0,0,0,5120993.408591055,0,
1907,287.0552673339844,2.4711637,0,0,0,0,0,0,0,0,0,0,0,0,0,3355961.053559268,0,
1908,367.1517333984375,3.3967613,0,0,0,0,0,0,0,0,0,0,0,0,0,4328943.512215859,0,
1909,361.1647033691406,1.89461,0,0,0,0,0,0,0,0,0,0,0,0,0,3177271.0331262974,0,
1910,471.3471984863281,5.1287759,0,0,0,0,0,0,0,0,0,0,0,0,0,6828505.736559424,0,
1911,179.07022857666016,0.54673125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6098327563215757E7,0,
1912,367.1517639160156,3.2890505,0,0,0,0,0,0,0,0,0,0,0,0,0,3771870.3897239575,0,
1913,465.2998962402344,5.4680684,0,0,0,0,0,0,0,0,0,0,0,0,0,2812609.4153188234,0,
1914,367.1517333984375,3.6170058,0,0,0,0,0,0,0,0,0,0,0,0,0,3305157.7009855914,0,
1915,377.1595458984375,2.0520783,0,0,0,0,0,0,0,0,0,0,0,0,0,4071642.039503636,0,
1917,261.18487548828125,4.586249,0,0,0,0,0,0,0,0,0,0,0,0,0,3722561.5877799424,0,
1918,437.3415222167969,5.7586596,0,0,0,0,0,0,0,0,0,0,0,0,0,2653961.1515772627,0,
1919,361.1646423339844,5.536911,0,0,0,0,0,0,0,0,0,0,0,0,0,2181317.630346544,0,
1920,137.05966186523438,0.54673125,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0587751995303085E7,0,
1921,379.17529296875,3.2675342,0,0,0,0,0,0,0,0,0,0,0,0,0,1998186.4548382713,0,
1922,263.20062255859375,5.3392435,0,0,0,0,0,0,0,0,0,0,0,0,0,3180790.040874543,0,
1923,377.1595458984375,3.7103418,0,0,0,0,0,0,0,0,0,0,0,0,0,2160998.1474555098,0,
1924,235.16943359375,4.374223,0,0,0,0,0,0,0,0,0,0,0,0,0,2934920.0070077865,0,
1925,197.08084106445312,0.57666425,0,0,0,0,0,0,0,0,0,0,0,0,0,9105267.072982648,0,
1926,437.3415222167969,5.0059258,0,0,0,0,0,0,0,0,0,0,0,0,0,2009143.3239183233,0,
1927,261.1849365234375,3.6018731,0,0,0,0,0,0,0,0,0,0,0,0,0,1586528.792492799,0,
1928,263.2005920410156,5.5768958,0,0,0,0,0,0,0,0,0,0,0,0,0,2158579.6159454933,0,
1929,361.16473388671875,3.4690165,0,0,0,0,0,0,0,0,0,0,0,0,0,4193060.5536221364,0,
1930,406.22247314453125,3.8487625,0,0,0,0,0,0,0,0,0,0,0,0,0,3816660.94116637,0,
1931,820.593017578125,6.9834175,0,0,0,0,0,0,0,0,0,0,0,0,0,2701048.846744855,0,
1932,422.2017517089844,0.54673125,0,0,0,0,0,0,0,0,0,0,0,0,0,5049457.201957555,0,
1933,235.16954040527344,4.2148173,0,0,0,0,0,0,0,0,0,0,0,0,0,1645351.7807610321,0,
1934,235.1693115234375,3.6995441,0,0,0,0,0,0,0,0,0,0,0,0,0,1435804.9107630074,0,
1936,363.1801452636719,5.4581144,0,0,0,0,0,0,0,0,0,0,0,0,0,2565860.6805208474,0,
1937,756.5532836914062,5.4290191,0,0,0,0,0,0,0,0,0,0,0,0,0,2871034.751754955,0,
1938,359.1334533691406,0.57666425,0,0,0,0,0,0,0,0,0,0,0,0,0,4464528.766492574,0,
1939,782.5691528320312,6.6768994,0,0,0,0,0,0,0,0,0,0,0,0,0,1551155.6607596232,0,
1942,399.1260070800781,0.54673125,0,0,0,0,0,0,0,0,0,0,0,0,0,3960475.28859628,0,
1943,535.1084594726562,2.2790144,0,0,0,0,0,0,0,0,0,0,0,0,0,1192824.7777147451,0,
1944,782.568115234375,5.4290191,0,0,0,0,0,0,0,0,0,0,0,0,0,2359875.0182475136,0,
1946,374.2324523925781,4.8462239,0,0,0,0,0,0,0,0,0,0,0,0,0,1046241.0394560049,0,
1947,147.0439910888672,0.55673317,0,0,0,0,0,0,0,0,0,0,0,0,0,2719632.231556442,0,
1948,219.5570831298828,0.56666638,0,0,0,0,0,0,0,0,0,0,0,0,0,2693621.481984637,0,
1950,780.55322265625,6.0724134,0,0,0,0,0,0,0,0,0,0,0,0,0,4323244.868975058,0,
1953,463.0863037109375,3.8394481,0,0,0,0,0,0,0,0,0,0,0,0,0,1011694.2036566259,0,
1960,154.9901885986328,0.37991858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.483696619155283E7,
1962,127.0391616821289,2.0857751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566737.059519468,
1963,111.96875762939453,0.38932677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7962895629236903E7,
1964,111.0444107055664,2.0857751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008142.3813724644,
1965,159.9691925048828,0.37991858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3509676748961715E7,
1966,249.10977172851562,3.9810144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294128.4252467435,
1967,246.86224365234375,0.37991858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5345209.543523138,
1968,200.2010040283203,4.305911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639028.4322462338,
1971,174.09011840820312,7.150535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427062.2104257112,
